,elapsed_time,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
3,0.0,S,0,0,3,3,0.0
4,0.066,PurpleDash,0,0,3,3,0.0
5,0.97,PurplePickedUpBall,0,1,3,3,0.0
6,1.199,PurpleDash,0,1,3,3,0.0
7,1.243,PurplePickedUpBall,0,2,3,3,0.0
8,1.266,PurpleThrewBall,0,1,3,3,0.0
9,1.864,PurpleThrewBall,0,0,3,3,0.0
10,2.262,PurpleDash,0,0,3,3,0.0
11,2.411,BluePickedUpBall,1,0,3,3,0.0
12,2.94,PurplePickedUpBall,1,1,3,3,0.0
13,2.994,PurpleThrewBall,1,0,3,3,0.0
14,3.469,PurpleDash,1,0,3,3,0.0
15,4.385,BluePickedUpBall,2,0,3,3,0.0
16,4.463,BluePickedUpBall,3,0,3,3,0.0
17,4.596,PurpleDash,3,0,3,3,0.0
18,4.692,BluePickedUpBall,4,0,3,3,0.0
19,4.782,BlueThrewBall,3,0,3,3,0.0
20,4.869,BluePickedUpBall,4,0,3,3,0.0
21,4.88,HitPurple,4,0,3,2,0.0
22,5.925,PurpleDash,4,0,3,2,0.0
23,7.273,PurpleDash,4,0,3,2,0.0
24,8.463,PurpleDash,4,0,3,2,0.0
25,9.239,PurplePickedUpBall,4,1,3,2,0.0
26,9.27,PurpleThrewBall,4,0,3,2,0.0
27,9.282,HitBlue,4,0,2,2,0.0
28,9.531,PurpleDash,4,0,2,2,0.0
29,9.533,BlueThrewBall,3,0,2,2,0.0
30,9.768,PurplePickedUpBall,3,1,2,2,0.0
31,9.861,PurpleThrewBall,3,0,2,2,0.0
32,9.893,HitBlue,3,0,1,2,0.0
33,10.365,BlueThrewBall,2,0,1,2,0.0
34,10.415,HitPurple,2,0,1,1,0.0
35,10.627,BlueThrewBall,1,0,1,1,0.0
36,10.662,PurpleDash,1,0,1,1,0.0
37,11.725,PurpleDash,1,0,1,1,0.0
38,11.8,BlueThrewBall,0,0,1,1,0.0
39,11.87,HitPurple,0,0,1,0,0.0
40,11.881,GameEnd,0,0,1,0,0.0
41,13.875,WinScreenStart,0,0,1,0,0.0
42,26.884,ResetScene,0,0,3,3,0.0
43,30.906,FinishCountDown,0,0,3,3,0.0
44,30.918,PurpleDash,0,0,3,3,0.0
45,31.694,PurplePickedUpBall,0,1,3,3,0.0
46,31.836,PurpleThrewBall,0,0,3,3,0.0
47,32.035,PurpleDash,0,0,3,3,0.0
48,32.7,PurplePickedUpBall,0,1,3,3,0.0
49,32.731,BluePickedUpBall,1,1,3,3,0.0
50,32.96,BluePickedUpBall,2,1,3,3,0.0
51,32.987,BluePickedUpBall,3,1,3,3,0.0
52,33.176,PurpleDash,3,1,3,3,0.0
53,33.261,PurplePickedUpBall,3,2,3,3,0.0
54,33.262,PurplePickedUpBall,3,3,3,3,0.0
55,33.83,PurpleThrewBall,3,2,3,3,0.0
56,34.299,PurpleDash,3,2,3,3,0.0
57,35.167,PurpleThrewBall,3,1,3,3,0.0
58,35.578,BluePickedUpBall,4,1,3,3,0.0
59,35.634,PurpleDash,4,1,3,3,0.0
60,36.517,PurplePickedUpBall,4,2,3,3,0.0
61,36.697,PurpleDash,4,2,3,3,0.0
62,37.367,PurpleThrewBall,4,1,3,3,0.0
63,37.635,PurpleThrewBall,4,0,3,3,0.0
64,37.646,BlueThrewBall,3,0,3,3,0.0
65,37.767,PurpleDash,3,0,3,3,0.0
66,38.884,BlueThrewBall,2,0,3,3,0.0
67,38.899,PurpleDash,2,0,3,3,0.0
68,38.973,BlueDash,2,0,3,3,0.0
69,39.26,PurplePickedUpBall,2,1,3,3,0.0
70,39.901,PurpleThrewBall,2,0,3,3,0.0
71,39.953,HitBlue,2,0,2,3,0.0
72,40.162,PurpleDash,2,0,2,3,0.0
73,40.445,BlueThrewBall,1,0,2,3,0.0
74,41.237,PurpleDash,1,0,2,3,0.0
75,41.629,BluePickedUpBall,2,0,2,3,0.0
76,42.022,BlueThrewBall,1,0,2,3,0.0
77,42.025,HitPurple,1,0,2,2,0.0
78,42.027,PurplePickedUpBall,1,1,2,2,0.0
79,42.033,PurpleThrewBall,1,0,2,2,0.0
80,42.435,PurpleDash,1,0,2,2,0.0
81,42.97,BlueThrewBall,0,0,2,2,0.0
82,43.512,PurpleDash,0,0,2,2,0.0
83,43.548,PurplePickedUpBall,0,1,2,2,0.0
84,43.632,PurpleThrewBall,0,0,2,2,0.0
85,44.562,PurpleDash,0,0,2,2,0.0
86,45.632,PurpleDash,0,0,2,2,0.0
87,46.967,PurpleDash,0,0,2,2,0.0
