,elapsed_time,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
3,0.0,S,0,0,3,3,0.0
4,0.068,PurpleDash,0,0,3,3,0.0
5,1.2,PurpleDash,0,0,3,3,0.0
6,1.209,PurplePickedUpBall,0,1,3,3,0.0
7,1.504,PurplePickedUpBall,0,2,3,3,0.0
8,1.867,PurpleThrewBall,0,1,3,3,0.0
9,2.132,PurpleThrewBall,0,0,3,3,0.0
10,2.264,PurpleDash,0,0,3,3,0.0
11,3.465,PurpleDash,0,0,3,3,0.0
12,4.141,PurplePickedUpBall,0,1,3,3,0.0
13,4.596,PurpleDash,0,1,3,3,0.0
14,4.867,PurpleThrewBall,0,0,3,3,0.0
15,5.932,PurpleDash,0,0,3,3,0.0
16,6.4,PurplePickedUpBall,0,1,3,3,0.0
17,7.265,PurpleDash,0,1,3,3,0.0
18,7.731,PurpleThrewBall,0,0,3,3,0.0
19,8.087,PurplePickedUpBall,0,1,3,3,0.0
20,8.465,PurpleThrewBall,0,0,3,3,0.0
21,8.466,PurpleDash,0,0,3,3,0.0
22,8.471,HitBlue,0,0,2,3,0.0
23,8.533,PurplePickedUpBall,0,1,2,3,0.0
24,8.731,PurpleThrewBall,0,0,2,3,0.0
25,9.53,PurpleDash,0,0,2,3,0.0
26,10.667,PurpleDash,0,0,2,3,0.0
27,11.502,PurplePickedUpBall,0,1,2,3,0.0
28,11.731,PurpleDash,0,1,2,3,0.0
29,12.395,PurpleThrewBall,0,0,2,3,0.0
30,12.461,HitBlue,0,0,1,3,0.0
31,12.699,PurplePickedUpBall,0,1,1,3,0.0
32,12.87,PurpleDash,0,1,1,3,0.0
33,13.598,PurpleThrewBall,0,0,1,3,0.0
34,13.995,PurpleDash,0,0,1,3,0.0
35,15.033,PurplePickedUpBall,0,1,1,3,0.0
36,15.068,PurpleDash,0,1,1,3,0.0
37,15.98,PurplePickedUpBall,0,2,1,3,0.0
38,16.135,PurpleDash,0,2,1,3,0.0
39,17.024,BluePickedUpBall,1,2,1,3,0.0
40,17.193,PurpleDash,1,2,1,3,0.0
41,17.802,PurpleThrewBall,1,1,1,3,0.0
42,18.536,PurpleDash,1,1,1,3,0.0
43,18.888,BluePickedUpBall,2,1,1,3,0.0
44,19.73,PurpleDash,2,1,1,3,0.0
45,20.578,BlueThrewBall,1,1,1,3,0.0
46,20.863,PurpleDash,1,1,1,3,0.0
47,20.949,PurplePickedUpBall,1,2,1,3,0.0
48,21.335,PurpleThrewBall,1,1,1,3,0.0
49,21.816,BlueThrewBall,0,1,1,3,0.0
50,22.06,PurpleThrewBall,0,0,1,3,0.0
51,22.195,PurpleDash,0,0,1,3,0.0
52,23.395,PurpleDash,0,0,1,3,0.0
53,24.462,PurpleDash,0,0,1,3,0.0
54,24.539,BluePickedUpBall,1,0,1,3,0.0
55,25.529,PurpleDash,1,0,1,3,0.0
56,25.935,BlueThrewBall,0,0,1,3,0.0
57,26.659,PurpleDash,0,0,1,3,0.0
58,27.434,PurplePickedUpBall,0,1,1,3,0.0
59,27.724,PurpleDash,0,1,1,3,0.0
60,27.923,PurpleThrewBall,0,0,1,3,0.0
61,27.981,HitBlue,0,0,0,3,0.0
62,27.989,GameEnd,0,0,0,3,0.0
63,28.791,PurpleDash,0,0,0,3,0.0
64,29.229,PurplePickedUpBall,0,1,0,3,0.0
65,29.926,PurpleDash,0,1,0,3,0.0
66,29.934,PurplePickedUpBall,0,2,0,3,0.0
67,29.992,WinScreenStart,0,2,0,3,0.0
68,39.996,ResetScene,0,0,3,3,0.0
69,44.012,FinishCountDown,0,0,3,3,0.0
70,44.022,PurpleDash,0,0,3,3,0.0
71,45.075,PurpleDash,0,0,3,3,0.0
72,45.089,PurplePickedUpBall,0,1,3,3,0.0
73,45.549,PurpleThrewBall,0,0,3,3,0.0
74,46.211,PurpleDash,0,0,3,3,0.0
75,47.412,PurpleDash,0,0,3,3,0.0
76,47.551,PurplePickedUpBall,0,1,3,3,0.0
77,47.712,PurplePickedUpBall,0,2,3,3,0.0
78,48.356,PurplePickedUpBall,0,3,3,3,0.0
79,48.486,PurplePickedUpBall,0,4,3,3,0.0
80,48.545,PurpleDash,0,4,3,3,0.0
81,49.01,PurpleThrewBall,0,3,3,3,0.0
82,49.06,HitBlue,0,3,2,3,0.0
83,49.279,PurpleThrewBall,0,2,2,3,0.0
84,49.333,HitBlue,0,2,1,3,0.0
85,49.433,BluePickedUpBall,1,2,1,3,0.0
86,49.614,PurpleDash,1,2,1,3,0.0
87,50.118,PurplePickedUpBall,1,3,1,3,0.0
88,50.261,PurplePickedUpBall,1,4,1,3,0.0
89,50.344,PurpleThrewBall,1,3,1,3,0.0
90,50.394,HitBlue,1,3,0,3,0.0
91,50.398,GameEnd,0,3,0,3,0.0
92,50.746,PurpleDash,0,3,0,3,0.0
93,51.811,PurpleDash,0,3,0,3,0.0
94,52.397,WinScreenStart,0,3,0,3,0.0
95,61.413,ResetScene,0,0,3,3,0.0
96,65.435,FinishCountDown,0,0,3,3,0.0
97,65.705,PurpleDash,0,0,3,3,0.0
