,elapsed_time,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
3,0.0,S,0,0,3,3,0.0
4,0.06,PurpleDash,0,0,3,3,0.0
5,0.614,PurplePickedUpBall,0,1,3,3,0.0
6,0.795,PurpleThrewBall,0,0,3,3,0.0
7,1.133,PurplePickedUpBall,0,1,3,3,0.0
8,1.178,PurplePickedUpBall,0,2,3,3,0.0
9,1.193,PurpleDash,0,2,3,3,0.0
10,2.263,PurpleDash,0,2,3,3,0.0
11,2.395,PurpleThrewBall,0,1,3,3,0.0
12,2.992,PurpleThrewBall,0,0,3,3,0.0
13,3.462,PurpleDash,0,0,3,3,0.0
14,3.607,BluePickedUpBall,1,0,3,3,0.0
15,3.762,PurplePickedUpBall,1,1,3,3,0.0
16,4.393,BluePickedUpBall,2,1,3,3,0.0
17,4.525,PurpleDash,2,1,3,3,0.0
18,4.961,PurplePickedUpBall,2,2,3,3,0.0
19,5.589,PurpleDash,2,2,3,3,0.0
20,5.615,PurplePickedUpBall,2,3,3,3,0.0
21,7.219,PurplePickedUpBall,2,4,3,3,0.0
22,7.267,PurpleDash,2,4,3,3,0.0
23,7.725,PurpleThrewBall,2,3,3,3,0.0
24,8.454,PurpleDash,2,3,3,3,0.0
25,8.833,BlueThrewBall,1,3,3,3,0.0
26,8.854,PurpleThrewBall,1,2,3,3,0.0
27,8.917,HitPurple,1,2,3,2,0.0
28,8.943,HitBlue,1,2,2,2,0.0
29,9.258,PurpleThrewBall,1,1,2,2,0.0
30,9.531,PurpleDash,1,1,2,2,0.0
31,10.194,PurpleThrewBall,1,0,2,2,0.0
32,10.206,HitBlue,1,0,1,2,0.0
33,10.401,BlueThrewBall,0,0,1,2,0.0
34,10.465,HitPurple,0,0,1,1,0.0
35,10.666,PurpleDash,0,0,1,1,0.0
36,10.992,PurplePickedUpBall,0,1,1,1,0.0
37,11.058,PurpleThrewBall,0,0,1,1,0.0
38,11.08,HitBlue,0,0,0,1,0.0
39,11.091,GameEnd,0,0,0,1,0.0
40,11.695,PurpleDash,0,0,0,1,0.0
41,12.828,PurpleDash,0,0,0,1,0.0
42,12.96,PurplePickedUpBall,0,1,0,1,0.0
43,13.087,WinScreenStart,0,1,0,1,0.0
44,29.103,ResetScene,0,0,3,3,0.0
45,33.121,FinishCountDown,0,0,3,3,0.0
46,33.135,PurpleDash,0,0,3,3,0.0
47,33.668,PurplePickedUpBall,0,1,3,3,0.0
48,34.243,BluePickedUpBall,1,1,3,3,0.0
