,elapsed_time,EventType,BlueBallsLeft,PurpleBallsLeft,BlueLives,PurpleLives,Corner
3,0.0,S,0,0,3,3,0.0
4,1.314,PurplePickedUpBall,0,1,3,3,0.0
5,1.455,BluePickedUpBall,1,1,3,3,0.0
6,1.493,BluePickedUpBall,2,1,3,3,0.0
7,1.697,BluePickedUpBall,3,1,3,3,0.0
8,2.019,PurpleThrewBall,3,0,3,3,0.0
9,2.962,PurplePickedUpBall,3,1,3,3,0.0
10,3.694,PurpleThrewBall,3,0,3,3,0.0
11,3.788,PurplePickedUpBall,3,1,3,3,0.0
12,4.818,PurplePickedUpBall,3,2,3,3,0.0
13,4.938,BlueDash,3,2,3,3,0.0
14,6.376,BlueDash,3,2,3,3,0.0
15,6.608,PurpleThrewBall,3,1,3,3,0.0
16,7.736,PurplePickedUpBall,3,2,3,3,0.0
17,8.517,BlueThrewBall,2,2,3,3,0.0
18,9.566,PurpleThrewBall,2,1,3,3,0.0
19,9.643,HitBlue,2,1,2,3,0.0
20,9.67,BluePickedUpBall,3,1,2,3,0.0
21,9.845,BlueDash,3,1,2,3,0.0
22,10.386,PurplePickedUpBall,3,2,2,3,0.0
23,10.795,PurpleThrewBall,3,1,2,3,0.0
24,10.855,HitBlue,3,1,1,3,0.0
25,10.908,BlueThrewBall,2,1,1,3,0.0
26,11.767,BlueThrewBall,1,1,1,3,0.0
27,11.926,PurpleThrewBall,1,0,1,3,0.0
28,12.524,BlueThrewBall,0,0,1,3,0.0
29,15.612,PurplePickedUpBall,0,1,1,3,0.0
30,15.742,BlueDash,0,1,1,3,0.0
31,16.783,BlueDash,0,1,1,3,0.0
32,18.297,BlueDash,0,1,1,3,0.0
33,19.785,BlueDash,0,1,1,3,0.0
34,19.932,BluePickedUpBall,1,1,1,3,0.0
35,20.975,PurpleThrewBall,1,0,1,3,0.0
36,21.034,HitBlue,1,0,0,3,0.0
37,21.044,GameEnd,0,0,0,3,0.0
38,21.638,PurplePickedUpBall,0,1,0,3,0.0
39,23.038,WinScreenStart,0,1,0,3,0.0
40,34.051,ResetScene,0,0,3,3,0.0
41,38.079,FinishCountDown,0,0,3,3,0.0
42,39.043,BluePickedUpBall,1,0,3,3,0.0
43,39.419,PurplePickedUpBall,1,1,3,3,0.0
44,40.086,PurplePickedUpBall,1,2,3,3,0.0
45,40.305,PurplePickedUpBall,1,3,3,3,0.0
46,40.58,PurplePickedUpBall,1,4,3,3,0.0
47,40.645,BluePickedUpBall,2,4,3,3,0.0
48,42.163,PurpleThrewBall,2,3,3,3,0.0
49,42.443,PurpleThrewBall,2,2,3,3,0.0
50,42.879,BlueDash,2,2,3,3,0.0
51,44.332,BlueDash,2,2,3,3,0.0
52,44.488,PurpleThrewBall,2,1,3,3,0.0
53,44.491,HitBlue,2,1,2,3,0.0
54,44.567,PurplePickedUpBall,2,2,2,3,0.0
55,44.715,BlueThrewBall,1,2,2,3,0.0
56,46.178,PurpleThrewBall,1,1,2,3,0.0
57,46.851,PurplePickedUpBall,1,2,2,3,0.0
58,47.983,BlueThrewBall,0,2,2,3,0.0
59,50.366,BluePickedUpBall,1,2,2,3,0.0
60,52.395,BluePickedUpBall,2,2,2,3,0.0
61,53.536,PurplePickedUpBall,2,3,2,3,0.0
62,55.089,PurpleThrewBall,2,2,2,3,0.0
63,55.204,HitBlue,2,2,1,3,0.0
64,55.647,PurpleThrewBall,2,1,1,3,0.0
65,55.779,PurplePickedUpBall,2,2,1,3,0.0
66,56.104,PurplePickedUpBall,2,3,1,3,0.0
67,56.365,PurpleThrewBall,2,2,1,3,0.0
68,56.454,HitBlue,2,2,0,3,0.0
69,56.457,GameEnd,0,2,0,3,0.0
70,57.343,PurplePickedUpBall,0,3,0,3,0.0
71,58.463,WinScreenStart,0,3,0,3,0.0
72,70.474,ResetScene,0,0,3,3,0.0
73,74.499,FinishCountDown,0,0,3,3,0.0
74,77.44,BluePickedUpBall,1,0,3,3,0.0
75,77.51,PurplePickedUpBall,1,1,3,3,0.0
76,77.611,PurpleThrewBall,1,0,3,3,0.0
77,77.875,PurplePickedUpBall,1,1,3,3,0.0
78,77.948,BlueThrewBall,0,1,3,3,0.0
79,79.218,PurplePickedUpBall,0,2,3,3,0.0
80,79.281,BluePickedUpBall,1,2,3,3,0.0
81,80.535,PurpleThrewBall,1,1,3,3,0.0
82,80.711,BlueThrewBall,0,1,3,3,0.0
83,81.977,BlueDash,0,1,3,3,0.0
84,82.502,PurpleThrewBall,0,0,3,3,0.0
85,82.551,HitBlue,0,0,2,3,0.0
86,83.228,BlueDash,0,0,2,3,0.0
87,83.8,PurplePickedUpBall,0,1,2,3,0.0
88,84.263,BlueDash,0,1,2,3,0.0
89,87.066,BluePickedUpBall,1,1,2,3,0.0
90,88.318,PurplePickedUpBall,1,2,2,3,0.0
91,88.399,PurplePickedUpBall,1,3,2,3,0.0
92,88.536,PurpleThrewBall,1,2,2,3,0.0
93,88.734,HitBlue,1,2,1,3,0.0
94,88.748,BluePickedUpBall,2,2,1,3,0.0
95,89.009,BluePickedUpBall,3,2,1,3,0.0
96,89.129,PurpleThrewBall,3,1,1,3,0.0
97,89.514,BlueThrewBall,2,1,1,3,0.0
98,89.77,PurplePickedUpBall,2,2,1,3,0.0
99,89.907,PurpleThrewBall,2,1,1,3,0.0
100,89.97,HitBlue,2,1,0,3,0.0
101,89.973,GameEnd,0,1,0,3,0.0
102,91.415,PurplePickedUpBall,0,2,0,3,0.0
103,91.972,WinScreenStart,0,2,0,3,0.0
104,103.989,ResetScene,0,0,3,3,0.0
105,108.018,FinishCountDown,0,0,3,3,0.0
106,109.477,PurplePickedUpBall,0,1,3,3,0.0
107,109.563,BluePickedUpBall,1,1,3,3,0.0
108,109.87,BluePickedUpBall,2,1,3,3,0.0
109,110.172,PurpleThrewBall,2,0,3,3,0.0
110,110.466,BluePickedUpBall,3,0,3,3,0.0
111,112.862,PurplePickedUpBall,3,1,3,3,0.0
112,112.919,BlueThrewBall,2,1,3,3,0.0
113,113.323,BlueThrewBall,1,1,3,3,0.0
114,114.426,BlueThrewBall,0,1,3,3,0.0
115,115.755,BlueDash,0,1,3,3,0.0
116,116.856,BlueDash,0,1,3,3,0.0
117,118.053,BlueDash,0,1,3,3,0.0
118,119.086,BluePickedUpBall,1,1,3,3,0.0
119,119.139,PurpleThrewBall,1,0,3,3,0.0
120,119.546,PurplePickedUpBall,1,1,3,3,0.0
121,119.876,BlueDash,1,1,3,3,0.0
122,119.886,BlueThrewBall,0,1,3,3,0.0
123,121.102,PurpleThrewBall,0,0,3,3,0.0
124,121.247,BlueDash,0,0,3,3,0.0
125,122.349,PurplePickedUpBall,0,1,3,3,0.0
126,122.666,BlueDash,0,1,3,3,0.0
127,122.677,PurplePickedUpBall,0,2,3,3,0.0
128,122.812,PurplePickedUpBall,0,3,3,3,0.0
129,122.928,PurpleThrewBall,0,2,3,3,0.0
130,123.155,HitBlue,0,2,2,3,0.0
131,123.168,BluePickedUpBall,1,2,2,3,0.0
132,123.811,BlueDash,1,2,2,3,0.0
133,124.556,PurpleThrewBall,1,1,2,3,0.0
134,124.638,HitBlue,1,1,1,3,0.0
135,125.29,PurplePickedUpBall,1,2,1,3,0.0
